architecture,train_nx,train_ny,eval_nx,eval_ny,metric,paired_sample_seed_averaged_mean,bootstrap_ci95_low,bootstrap_ci95_high,conditioning_sample_count,bootstrap_replicates,bootstrap_seed,method,record_type,architecture_first,architecture_second,difference_definition,paired_mean_difference,n_test_samples,energy_valid_sample_fraction_seed_mean,fraction_samples_with_any_nonpositive_j_seed_mean,strain_energy_density_rel_finite_seed_count
unet,64,16,128,32,joint_rel_l2,0.56724404914,0.565584757631,0.569053968928,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,128,32,ux_rel_l2,0.546356735237,0.541500701649,0.551371218971,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,128,32,uy_rel_l2,0.567538898035,0.565819370073,0.569455559314,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,128,32,vector_h1_seminorm_rel,2.37781028755,2.36641750503,2.39006816219,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,128,32,deformation_gradient_rel,0.603886616457,0.597372496588,0.611016392455,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,128,32,strain_energy_density_rel,,,,0.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,128,32,sampled_total_potential_rel,,,,0.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,128,32,min_det_f,-1.95142575022,-1.99069986567,-1.91338590573,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,128,32,nonpositive_j_fraction,0.0305534388847,0.0296627437699,0.0315785284904,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,200,50,joint_rel_l2,0.877903701297,0.875871936239,0.880042813635,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,200,50,ux_rel_l2,1.01242169434,0.999582521306,1.02516753157,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,200,50,uy_rel_l2,0.868738254715,0.866796529967,0.870807799009,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,200,50,vector_h1_seminorm_rel,4.08958830706,4.06704582232,4.11320241209,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,200,50,deformation_gradient_rel,1.03825379825,1.02820163937,1.04828032076,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
