architecture,training_resolution,evaluation_resolution,seed,protocol,k_norm,target_normalized_residual_energy_mean,target_normalized_residual_energy_std,target_normalized_residual_energy_se,n_test_samples,record_type,band,k_norm_left,k_norm_right,target_normalized_residual_energy,curve_total_target_normalized_residual_energy,fraction_of_residual_profile_total,n_bins_total,denominator
ResNet,256,256,1,fixed-val128,0.0625,0.0013143899864,0.000848073613248,2.68184424135e-05,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.0763888888889,0.00156365596554,0.00102667241648,3.24662324695e-05,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.0902777777778,0.00100721644607,0.000995753458537,3.14884891697e-05,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.104166666667,0.000627667039454,0.000570316341878,1.80349862715e-05,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.118055555556,0.000428246361153,0.000410387208885,1.29775830268e-05,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.131944444444,0.000609314915994,0.000441036577534,1.39468011645e-05,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.145833333333,0.000437724583885,0.000426264793104,1.34796763255e-05,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.159722222222,0.000254442454004,0.000273930929683,8.66245659367e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.173611111111,0.000209725760541,0.000218361362217,6.90519257582e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.1875,0.000139500576069,0.000139440009048,4.40948025545e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.201388888889,0.000176615208955,0.000207398891546,6.55852881481e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.215277777778,0.000170715069734,0.000203686063185,6.44111887297e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.229166666667,0.000153569947545,0.000160910448729,5.08843517305e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.243055555556,9.90689971233e-05,0.000113110346216,3.57686320972e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.256944444444,0.000130514178839,0.00017383570065,5.49716752706e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.270833333333,9.80703873556e-05,0.000128462610882,4.06234444559e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.284722222222,7.78769138799e-05,0.000107783288418,3.40840685103e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.298611111111,6.87784095496e-05,0.000125771085676,3.9772309453e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.3125,3.89722688496e-05,7.26019587291e-05,2.29587552174e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.326388888889,4.66307011522e-05,0.000101004965717,3.19405746652e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.340277777778,4.59890504725e-05,9.8473900162e-05,3.11401814592e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.354166666667,3.57272721544e-05,8.66870064801e-05,2.74128384019e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.368055555556,2.01966494222e-05,4.73467142646e-05,1.49723456801e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.381944444444,3.4534572635e-05,8.45760349598e-05,2.67452905939e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.395833333333,2.84225732516e-05,7.74863689435e-05,2.45033413478e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.409722222222,2.6726645987e-05,7.27453401788e-05,2.30040964129e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.423611111111,2.64604193225e-05,6.72327535253e-05,2.12608634505e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.4375,1.46266190798e-05,3.5547229155e-05,1.12410208638e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.451388888889,2.22725447068e-05,6.09970698867e-05,1.92889671438e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.465277777778,2.08968305464e-05,5.55174063983e-05,1.75561454004e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.479166666667,1.92392137894e-05,4.92531599578e-05,1.55752167427e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.493055555556,9.97471950085e-06,2.27851671561e-05,7.2053025081e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.506944444444,1.6302449348e-05,3.78243278124e-05,1.19611026852e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.520833333333,1.49823632142e-05,3.3145928148e-05,1.04816628108e-06,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.534722222222,1.36623535359e-05,2.97441034639e-05,9.40591139055e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.548611111111,1.24470519402e-05,2.5195584879e-05,7.96754351976e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.5625,7.41665129409e-06,1.33252407324e-05,4.21381110845e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.576388888889,1.16720083977e-05,2.13368633371e-05,6.74730862689e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.590277777778,1.03857098614e-05,1.71489674866e-05,5.42297967779e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.604166666667,1.00041261701e-05,1.79370724679e-05,5.67220035539e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.618055555556,5.83029261537e-06,9.39843627772e-06,2.97204650816e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.631944444444,9.38644892873e-06,1.45850227501e-05,4.61218916157e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.645833333333,8.75511842973e-06,1.47211922055e-05,4.65524972425e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.659722222222,8.93984371808e-06,1.42977791001e-05,4.52135474381e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.673611111111,8.16811139026e-06,1.39816926702e-05,4.42139943823e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.6875,4.64569864653e-06,7.90831653835e-06,2.50082927188e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.701388888889,7.52940742564e-06,1.2708559955e-05,4.01879952385e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.715277777778,7.55159996094e-06,1.26935884283e-05,4.01406511142e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.729166666667,7.067789351e-06,1.23299081624e-05,3.89905931339e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.743055555556,4.12424489762e-06,6.87248462949e-06,2.17327046137e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.756944444444,7.3279434622e-06,1.26899015743e-05,4.01289922582e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.770833333333,7.14817081526e-06,1.23518054691e-05,3.90598384976e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.784722222222,6.55597411304e-06,1.20248550658e-05,3.80259305414e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.798611111111,6.66498720595e-06,1.1155961155e-05,3.52782467382e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.8125,3.97986471321e-06,6.3965223514e-06,2.02275797346e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.826388888889,6.23579351279e-06,1.08439269547e-05,3.42915079574e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.840277777778,6.15442670006e-06,1.01047630993e-05,3.19540666103e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.854166666667,5.56545502327e-06,9.65722382909e-06,3.0538823174e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.868055555556,3.42030920152e-06,5.50277612119e-06,1.74013059969e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.881944444444,5.62071135839e-06,9.46886054685e-06,2.99431661745e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.895833333333,5.2093066507e-06,9.02912937561e-06,2.85526141153e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.909722222222,5.20223344376e-06,8.74847182234e-06,2.76650970044e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.923611111111,4.8661426201e-06,8.18093268831e-06,2.58703806796e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.9375,3.03046210672e-06,4.74146977283e-06,1.4993843939e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.951388888889,4.85172380824e-06,8.18763679837e-06,2.58915809371e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.965277777778,4.68940454472e-06,7.99176870073e-06,2.52721916276e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.979166666667,4.66440905661e-06,7.91154267418e-06,2.5018494656e-07,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.993055555556,3.41174890434e-06,4.66746629884e-06,1.47598244064e-07,1000,radial_profile_bin,,,,,,,,
Corrected standard FNO,32,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,0.00816684303409,0.0082877212083,0.985414787591,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,32,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.000108891057752,0.0082877212083,0.0131388417896,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,32,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,1.1987116457e-05,0.0082877212083,0.00144637061935,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,64,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,0.00501074112619,0.00507234037646,0.987855852389,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,64,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,5.03032327778e-05,0.00507234037646,0.00991716427613,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,64,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,1.12960174873e-05,0.00507234037646,0.0022269833349,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,128,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,0.00493585531808,0.00497673291569,0.991786258516,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,128,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,2.99555559414e-05,0.00497673291569,0.00601912066588,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,128,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,1.09220416632e-05,0.00497673291569,0.00219462081816,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,256,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,0.00497290849383,0.00501193945587,0.992212403526,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,256,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,2.87224189964e-05,0.00501193945587,0.00573079927429,72.0,mean-removed target spectral energy in retained circular Nyquist range
Corrected standard FNO,256,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,1.03085430358e-05,0.00501193945587,0.00205679719928,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,32,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,3.33513926854,3.41482422672,0.976664989794,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,32,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.0765043597007,3.41482422672,0.0224036010703,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,32,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,0.0031805984817,3.41482422672,0.000931409135737,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,64,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,0.827869347472,0.828883158158,0.998776895542,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,64,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.000929452247318,0.828883158158,0.00112133083918,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,64,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,8.43584386975e-05,0.828883158158,0.000101773618956,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,128,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,0.330192354793,0.330805241232,0.998147289211,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,128,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.000595292358727,0.330805241232,0.0017995251723,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,128,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,1.7594080742e-05,0.330805241232,5.31856166378e-05,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,256,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,0.0867293817574,0.0883587312876,0.98155983561,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,256,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.0015788176235,0.0883587312876,0.017868269502,72.0,mean-removed target spectral energy in retained circular Nyquist range
ResNet,256,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,5.05319067184e-05,0.0883587312876,0.000571894887828,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,32,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,10.8230434917,10.8503159468,0.997486482866,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,32,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.0271439757685,10.8503159468,0.00250167607115,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,32,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,0.000128479273262,10.8503159468,1.18410628679e-05,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,64,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,8.02820095683,8.03330481964,0.999364662125,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,64,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.00460014089889,8.03330481964,0.000572633679683,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,64,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,0.000503721914509,8.03330481964,6.27041953242e-05,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,128,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,1.89701393336,1.89834296476,0.999299899215,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,128,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.00109652197817,1.89834296476,0.000577620587286,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,128,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,0.000232509422029,1.89834296476,0.000122480197912,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,256,256,1,,,,,,1000,integrated_frequency_band,low,0.0,0.2,0.193943468794,0.197387892439,0.982549975064,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,256,256,1,,,,,,1000,integrated_frequency_band,intermediate,0.2,0.85,0.00299804130717,0.197387892439,0.0151885775268,72.0,mean-removed target spectral energy in retained circular Nyquist range
U-Net,256,256,1,,,,,,1000,integrated_frequency_band,near-Nyquist,0.85,1.0,0.000446382337941,0.197387892439,0.00226144740908,72.0,mean-removed target spectral energy in retained circular Nyquist range
